1,AUS,1,-,1
19,PHI,13,1,14
19,PNG,6,-,6
19,POL,180,27,207
19,POR,19,-,19
19,PRK,36,2,38
19,PUR,73,7,80
19,ROU,103,54,157
19,SEN,19,2,21
19,SGP,3,1,4
19,SMR,8,2,10
19,SUI,47,3,50
19,SUR,3,-,3
19,SWE,99,17,116
19,TCH,125,38,163
19,THA,39,3,42
19,TTO,13,-,13
19,TUN,14,1,15
19,TUR,26,1,27
19,URS,285,125,410
19,URU,7,2,9
19,USA,278,118,396
19,VEN,23,9,32
19,YUG,83,5,88
20,AFG,11,-,11
20,ALG,54,-,54
20,AND,2,-,2
20,ANG,10,1,11
20,AUS,92,28,120
20,AUT,64,19,83
20,BEL,43,16,59
20,BEN,15,1,16
20,BOT,7,-,7
20,BRA,91,15,106
20,BUL,183,88,271
20,CGO,9,14,23
20,CMR,22,3,25
20,COL,23,-,23
20,CRC,28,1,29
20,CUB,174,33,207
20,CYP,12,2,14
20,DEN,55,3,58
20,DOM,5,1,6
20,ECU,11,1,12
20,ESP,146,9,155
20,ETH,39,2,41
20,FIN,99,6,105
20,FRA,98,23,121
20,GBR,149,70,219
20,GDR,222,124,346
20,GRE,38,3,41
20,GUA,10,-,10
20,GUI,9,-,9
20,GUY,7,1,8
20,HUN,182,81,263
20,IND,56,16,72
20,IRL,44,3,47
20,IRQ,43,-,43
20,ISL,9,-,9
20,ITA,121,38,159
20,JAM,11,7,18
20,JOR,4,-,4
20,KUW,56,-,56
20,LAO,17,2,19
20,LBA,27,2,29
20,LBN,15,-,15
20,LES,5,-,5
20,LUX,3,-,3
20,MAD,8,3,11
20,MEX,36,9,45
20,MGL,39,4,43
20,MLI,6,1,7
20,MLT,7,1,8
20,MOZ,12,2,14
20,MYA,2,-,2
20,NCA,3,2,5
20,NED,57,18,75
20,NEP,10,-,10
20,NGR,38,6,44
20,NZL,4,-,4
20,PER,14,14,28
20,POL,232,74,306
20,POR,10,1,11
20,PRK,39,8,47
20,PUR,3,-,3
20,ROU,156,70,226
20,SEN,30,2,32
20,SEY,9,2,11
20,SLE,12,2,14
20,SMR,16,-,16
20,SRI,4,-,4
20,SUI,67,6,73
20,SWE,122,23,145
20,SYR,65,2,67
20,TAN,36,5,41
20,TCH,161,47,208
20,TTO,9,-,9
20,UGA,13,-,13
20,URS,340,149,489
20,VEN,37,-,37
20,VIE,22,8,30
20,YUG,136,28,164
20,ZAM,37,-,37
20,ZIM,23,19,42
21,AHO,3,5,8
21,ALG,33,-,33
21,AND,2,-,2
21,ANT,10,4,14
21,ARG,71,10,81
21,AUS,169,73,242
21,AUT,72,31,103
21,BAH,17,5,22
21,BAN,1,-,1
21,BAR,13,3,16
21,BEL,47,16,63
21,BEN,3,-,3
21,BER,11,1,12
21,BHU,3,3,6
21,BIZ,11,-,11
21,BOL,10,1,11
21,BOT,7,-,7
21,BRA,126,21,147
21,BRN,10,-,10
21,CAF,3,-,3
21,CAN,257,151,408
21,CAY,7,1,8
21,CGO,8,1,9
21,CHA,3,-,3
21,CHI,50,2,52
21,CHN,132,83,215
21,CIV,14,1,15
21,CMR,42,4,46
21,COD,7,1,8
21,COL,36,3,39
21,CRC,27,1,28
21,CYP,10,-,10
21,DEN,49,11,60
21,DJI,3,-,3
21,DOM,15,4,19
21,ECU,10,1,11
21,EGY,108,6,114
21,ESA,9,1,10
21,ESP,163,16,179
21,FIJ,11,3,14
21,FIN,73,13,86
21,FRA,189,49,238
21,FRG,268,123,391
21,GAB,2,2,4
21,GAM,6,4,10
21,GBR,229,108,337
21,GEQ,4,-,4
21,GHA,14,7,21
21,GRE,59,4,63
21,GRN,5,1,6
21,GUA,20,4,24
21,GUI,1,-,1
21,GUY,8,2,10
21,HAI,1,2,3
21,HKG,36,11,47
21,HON,7,3,10
21,INA,13,3,16
21,IND,42,6,48
21,IRL,28,14,42
21,IRQ,23,-,23
21,ISL,27,3,30
21,ISR,24,8,32
21,ISV,26,3,29
21,ITA,222,46,268
21,IVB,9,-,9
21,JAM,31,14,45
21,JOR,12,1,13
21,JPN,174,52,226
21,KEN,56,5,61
21,KOR,116,59,175
21,KSA,37,-,37
21,KUW,23,-,23
21,LBN,21,1,22
21,LBR,6,1,7
21,LES,4,-,4
21,LIE,5,2,7
21,LUX,4,1,5
21,MAD,5,-,5
21,MAR,33,1,34
21,MAS,20,1,21
21,MAW,15,-,15
21,MEX,77,22,99
21,MLI,4,-,4
21,MLT,5,2,7
21,MON,8,-,8
21,MOZ,8,1,9
21,MRI,3,1,4
21,MTN,2,-,2
21,MYA,1,-,1
21,NCA,5,-,5
21,NED,82,54,136
21,NEP,10,-,10
21,NGR,30,2,32
21,NIG,4,-,4
21,NOR,84,19,103
21,NZL,98,32,130
21,OMA,16,-,16
21,PAK,31,-,31
21,PAN,7,1,8
21,PAR,14,-,14
21,PER,19,16,35
21,PHI,15,4,19
21,PNG,4,3,7
21,POR,29,9,38
21,PUR,43,8,51
21,QAT,24,-,24
21,ROU,71,53,124
21,RWA,2,1,3
21,SAM,8,-,8
21,SEN,23,1,24
21,SEY,8,1,9
21,SGP,5,-,5
21,SLE,6,1,7
21,SMR,18,1,19
21,SOL,3,-,3
21,SOM,7,-,7
21,SRI,4,-,4
21,SUD,7,-,7
21,SUI,102,27,129
21,SUR,5,-,5
21,SWE,131,43,174
21,SWZ,8,-,8
21,SYR,9,-,9
21,TAN,16,2,18
21,TGA,7,-,7
21,THA,25,10,35
21,TOG,6,-,6
21,TPE,31,7,38
21,TTO,11,5,16
21,TUN,22,1,23
21,TUR,45,1,46
21,UAE,7,-,7
21,UGA,24,2,26
21,URU,17,1,18
21,USA,339,183,522
21,VEN,25,1,26
21,YAR,2,-,2
21,YUG,105,34,139
21,ZAM,16,-,16
21,ZIM,12,3,15
22,AFG,5,-,5
22,AHO,2,1,3
22,ALG,40,2,42
22,AND,3,-,3
22,ANG,19,5,24
22,ANT,12,3,15
22,ARG,93,25,118
22,ARU,4,4,8
22,ASA,6,-,6
22,AUS,180,72,252
22,AUT,66,7,73
22,BAH,12,4,16
22,BAN,6,-,6
22,BAR,16,1,17
22,BEL,35,24,59
22,BEN,6,1,7
22,BER,11,1,12
22,BHU,3,-,3
22,BIZ,10,-,10
22,BOL,6,1,7
22,BOT,8,-,8
22,BRA,127,33,160
22,BRN,7,-,7
22,BUL,104,68,172
22,BUR,5,1,6
22,CAF,15,-,15
22,CAN,223,105,328
22,CAY,7,1,8
22,CGO,5,2,7
22,CHA,6,-,6
22,CHI,16,1,17
22,CHN,149,124,273
22,CIV,11,17,28
22,CMR,13,2,15
22,COD,13,2,15
22,COK,6,1,7
22,COL,34,6,40
22,CRC,9,7,16
22,CYP,7,2,9
22,DEN,57,21,78
22,DJI,6,-,6
22,DOM,15,1,16
22,ECU,10,3,13
22,EGY,48,1,49
22,ESA,5,1,6
22,ESP,200,29,229
22,FIJ,19,4,23
22,FIN,59,19,78
22,FRA,192,74,266
22,FRG,244,103,347
22,GAB,1,1,2
22,GAM,5,1,6
22,GBR,219,126,345
22,GDR,157,102,259
22,GEQ,4,2,6
22,GHA,10,6,16
22,GRE,44,12,56
22,GRN,4,2,6
22,GUA,25,3,28
22,GUI,6,-,6
22,GUM,14,5,19
22,GUY,7,1,8
22,HAI,3,1,4
22,HKG,38,10,48
22,HON,7,1,8
22,HUN,152,36,188
22,INA,23,6,29
22,IND,39,7,46
22,IRI,23,-,23
22,IRL,52,9,61
22,IRQ,27,-,27
22,ISL,28,4,32
22,ISR,14,4,18
22,ISV,19,3,22
22,ITA,212,41,253
22,IVB,3,-,3
22,JAM,24,11,35
22,JOR,5,2,7
22,JPN,186,69,255
22,KEN,70,4,74
22,KOR,269,132,401
22,KSA,9,-,9
22,KUW,25,-,25
22,LAO,2,1,3
22,LBA,6,-,6
22,LBN,19,2,21
22,LBR,7,1,8
22,LES,6,-,6
22,LIE,9,3,12
22,LUX,5,3,8
22,MAR,24,3,27
22,MAS,5,4,9
22,MAW,16,-,16
22,MDV,7,-,7
22,MEX,66,17,83
22,MGL,24,4,28
22,MLI,5,1,6
22,MLT,5,1,6
22,MON,8,1,9
22,MOZ,6,2,8
22,MRI,6,2,8
22,MTN,6,-,6
22,MYA,-,2,2
22,NED,93,54,147
22,NEP,13,3,16
22,NGR,61,8,69
22,NIG,6,-,6
22,NOR,44,25,69
22,NZL,67,16,83
22,OMA,8,-,8
22,PAK,30,-,30
22,PAN,6,-,6
22,PAR,10,-,10
22,PER,7,14,21
22,PHI,26,5,31
22,PNG,9,2,11
22,POL,111,32,143
22,POR,55,10,65
22,PUR,44,3,47
22,QAT,10,-,10
22,ROU,32,36,68
22,RWA,3,3,6
22,SAM,11,-,11
22,SEN,22,1,23
22,SGP,7,1,8
22,SLE,11,1,12
22,SMR,11,-,11
22,SOL,4,-,4
22,SOM,5,-,5
22,SRI,4,2,6
22,SUD,8,-,8
22,SUI,72,27,99
22,SUR,4,2,6
22,SWE,147,37,184
22,SWZ,11,-,11
22,SYR,13,-,13
22,TAN,10,-,10
22,TCH,110,53,163
22,TGA,4,1,5
22,THA,12,2,14
22,TOG,6,-,6
22,TPE,43,18,61
22,TTO,4,2,6
22,TUN,39,2,41
22,TUR,36,5,41
22,UAE,12,-,12
22,UGA,20,4,24
22,URS,319,162,481
22,URU,14,1,15
22,USA,332,195,527
22,VAN,3,1,4
22,VEN,15,2,17
22,VIE,8,1,9
22,VIN,5,1,6
22,YAR,8,-,8
22,YMD,5,-,5
22,YUG,117,38,155
22,ZAM,29,-,29
22,ZIM,23,6,29
23,AHO,3,1,4
23,ALB,5,2,7
23,ALG,33,2,35
23,AND,7,1,8
23,ANG,25,3,28
23,ANT,9,4,13
23,ARG,67,17,84
23,ARU,4,1,5
23,ASA,3,-,3
23,AUS,187,92,279
23,AUT,71,31,102
23,BAH,12,2,14
23,BAN,5,1,6
23,BAR,16,1,17
23,BEL,43,25,68
23,BEN,4,2,6
23,BER,14,6,20
23,BHU,3,3,6
23,BIH,6,4,10
23,BIZ,9,1,10
23,BOL,8,5,13
23,BOT,6,-,6
23,BRA,132,50,182
23,BRN,10,-,10
23,BUL,87,51,138
23,BUR,4,-,4
23,CAF,13,2,15
23,CAN,179,116,295
23,CAY,10,-,10
23,CGO,6,1,7
23,CHA,5,1,6
23,CHI,9,3,12
23,CHN,117,127,244
23,CIV,8,5,13
23,CMR,3,5,8
23,COD,15,2,17
23,COK,2,-,2
23,COL,46,3,49
23,CRC,11,5,16
23,CRO,36,3,39
23,CUB,126,50,176
23,CYP,13,4,17
23,DEN,77,33,110
23,DJI,8,-,8
23,DOM,30,2,32
23,ECU,6,7,13
23,EGY,72,3,75
23,ESA,3,1,4
23,ESP,296,125,421
23,EST,33,4,37
23,ETH,14,6,20
23,EUN,310,165,475
23,FIJ,14,4,18
23,FIN,60,28,88
23,FRA,241,98,339
23,GAB,4,1,5
23,GAM,5,-,5
23,GBR,229,142,371
23,GEQ,5,2,7
23,GER,300,163,463
23,GHA,32,2,34
23,GRE,56,14,70
23,GRN,3,1,4
23,GUA,12,2,14
23,GUI,6,2,8
23,GUM,16,6,22
23,GUY,5,1,6
23,HAI,7,-,7
23,HKG,28,10,38
23,HON,7,3,10
23,HUN,159,58,217
23,INA,27,15,42
23,IND,46,6,52
23,IOA,39,19,58
23,IRI,36,-,36
23,IRL,49,9,58
23,IRQ,8,-,8
23,ISL,24,3,27
23,ISR,25,5,30
23,ISV,20,5,25
23,ITA,228,76,304
23,IVB,4,-,4
23,JAM,22,14,36
23,JOR,3,1,4
23,JPN,175,81,256
23,KEN,40,9,49
23,KOR,154,72,226
23,KSA,9,-,9
23,KUW,32,-,32
23,LAO,6,-,6
23,LAT,25,9,34
23,LBA,5,-,5
23,LBN,12,-,12
23,LES,5,1,6
23,LIE,4,3,7
23,LTU,36,11,47
23,LUX,5,1,6
23,MAD,8,5,13
23,MAR,43,1,44
23,MAS,26,-,26
23,MAW,3,1,4
23,MDV,6,1,7
23,MEX,76,26,102
23,MGL,27,6,33
23,MLI,3,2,5
23,MLT,3,3,6
23,MON,1,1,2
23,MOZ,3,3,6
23,MRI,6,7,13
23,MTN,6,-,6
23,MYA,1,3,4
23,NAM,5,1,6
23,NCA,7,1,8
23,NED,117,84,201
23,NEP,1,1,2
23,NGR,32,23,55
23,NIG,3,-,3
23,NOR,51,32,83
23,NZL,92,42,134
23,OMA,5,-,5
23,PAK,27,-,27
23,PAN,5,-,5
23,PAR,24,3,27
23,PER,12,4,16
23,PHI,24,2,26
23,PNG,12,1,13
23,POL,149,52,201
23,POR,68,22,90
23,PRK,36,28,64
23,PUR,65,6,71
23,QAT,28,-,28
23,ROU,105,68,173
23,RSA,68,25,93
23,RWA,7,3,10
23,SAM,5,-,5
23,SEN,18,2,20
23,SEY,10,1,11
23,SGP,11,3,14
23,SLE,9,2,11
23,SLO,29,6,35
23,SMR,16,1,17
23,SOL,1,-,1
23,SRI,5,6,11
23,SUD,6,-,6
23,SUI,73,29,102
23,SUR,5,1,6
23,SWE,143,44,187
23,SWZ,6,-,6
23,SYR,7,1,8
23,TAN,9,-,9
23,TCH,146,62,208
23,TGA,5,-,5
23,THA,23,23,46
23,TOG,6,-,6
23,TPE,23,8,31
23,TTO,7,-,7
23,TUN,11,2,13
23,TUR,36,5,41
23,UAE,13,-,13
23,UGA,6,2,8
23,URU,16,-,16
23,USA,355,190,545
23,VAN,4,2,6
23,VEN,22,4,26
23,VIE,2,5,7
23,VIN,4,2,6
23,YEM,8,-,8
23,ZAM,8,1,9
23,ZIM,10,9,19
24,AFG,2,-,2
24,AHO,6,-,6
24,ALB,3,4,7
24,ALG,39,6,45
24,AND,6,2,8
24,ANG,13,15,28
24,ANT,8,5,13
24,ARG,132,47,179
24,ARM,30,2,32
24,ARU,3,-,3
24,ASA,6,1,7
24,AUS,250,167,417
24,AUT,56,16,72
24,AZE,20,3,23
24,BAH,19,7,26
24,BAN,3,1,4
24,BAR,11,2,13
24,BDI,6,1,7
24,BEL,41,20,61
24,BEN,4,1,5
24,BER,7,2,9
24,BHU,1,1,2
24,BIH,7,2,9
24,BIZ,2,3,5
24,BLR,91,66,157
24,BOL,6,2,8
24,BOT,7,-,7
24,BRA,156,65,221
24,BRN,5,-,5
24,BRU,1,-,1
24,BUL,74,36,110
24,BUR,3,2,5
24,CAF,3,2,5
24,CAM,3,2,5
24,CAN,152,151,303
24,CAY,8,1,9
24,CGO,3,2,5
24,CHA,3,1,4
24,CHI,16,5,21
24,CHN,111,183,294
24,CIV,10,1,11
24,CMR,11,4,15
24,COD,2,12,14
24,COK,2,1,3
24,COL,39,9,48
24,COM,3,1,4
24,CPV,2,1,3
24,CRC,6,5,11
24,CRO,75,9,84
24,CUB,111,53,164
24,CYP,15,2,17
24,CZE,76,39,115
24,DEN,54,65,119
24,DJI,5,-,5
24,DMA,4,2,6
24,DOM,12,4,16
24,ECU,17,2,19
24,EGY,27,2,29
24,ESA,6,2,8
24,ESP,194,95,289
24,EST,35,8,43
24,ETH,10,8,18
24,FIJ,14,3,17
24,FIN,47,29,76
24,FRA,197,102,299
24,GAB,6,1,7
24,GAM,8,1,9
24,GBR,184,116,300
24,GBS,3,-,3
24,GEO,27,7,34
24,GEQ,4,1,5
24,GER,279,187,466
24,GHA,33,2,35
24,GRE,87,34,121
24,GRN,5,-,5
24,GUA,25,1,26
24,GUI,4,1,5
24,GUM,6,2,8
24,GUY,6,1,7
24,HAI,7,-,7
24,HKG,14,9,23
24,HON,4,3,7
24,HUN,147,66,213
24,INA,23,17,40
24,IND,40,9,49
24,IRI,17,1,18
24,IRL,62,16,78
24,IRQ,3,-,3
24,ISL,5,4,9
24,ISR,18,7,25
24,ISV,6,6,12
24,ITA,236,104,340
24,IVB,7,-,7
24,JAM,27,19,46
24,JOR,3,2,5
24,JPN,157,149,306
24,KAZ,72,24,96
24,KEN,42,10,52
24,KGZ,26,7,33
24,KOR,190,113,303
24,KSA,29,-,29
24,KUW,25,-,25
24,LAO,4,1,5
24,LAT,34,13,47
24,LBA,5,-,5
24,LBN,-,1,1
24,LBR,4,1,5
24,LCA,5,1,6
24,LES,5,4,9
24,LIE,-,2,2
24,LTU,45,16,61
24,LUX,2,4,6
24,MAD,4,7,11
24,MAR,32,2,34
24,MAS,32,3,35
24,MAW,2,-,2
24,MDA,35,5,40
24,MDV,5,1,6
24,MEX,71,27,98
24,MGL,12,4,16
24,MKD,8,3,11
24,MLI,1,2,3
24,MLT,4,3,7
24,MON,2,1,3
24,MOZ,2,1,3
24,MRI,21,5,26
24,MTN,4,-,4
24,MYA,2,1,3
24,NAM,6,2,8
24,NCA,25,1,26
24,NED,137,102,239
24,NEP,3,3,6
24,NGR,49,16,65
24,NIG,2,1,3
24,NOR,42,55,97
24,NRU,3,-,3
24,NZL,66,29,95
24,OMA,4,-,4
24,PAK,23,1,24
24,PAN,5,2,7
24,PAR,6,1,7
24,PER,15,14,29
24,PHI,8,4,12
24,PLE,1,-,1
24,PNG,11,-,11
24,POL,126,39,165
24,POR,83,24,107
24,PRK,15,9,24
24,PUR,47,22,69
24,QAT,12,-,12
24,ROU,98,67,165
24,RSA,64,20,84
24,RUS,232,158,390
24,RWA,4,-,4
24,SAM,4,1,5
24,SCG,59,9,68
24,SEN,11,-,11
24,SEY,8,1,9
24,SGP,9,5,14
24,SKN,4,6,10
24,SLE,10,4,14
24,SLO,25,12,37
24,SMR,6,1,7
24,SOL,3,1,4
24,SOM,4,-,4
24,SRI,5,4,9
24,STP,1,1,2
24,SUD,4,-,4
24,SUI,72,43,115
24,SUR,5,2,7
24,SVK,58,13,71
24,SWE,111,66,177
24,SWZ,5,1,6
24,SYR,6,1,7
24,TAN,6,1,7
24,TGA,4,1,5
24,THA,25,12,37
24,TJK,6,2,8
24,TKM,4,3,7
24,TOG,5,-,5
24,TPE,32,42,74
24,TTO,8,4,12
24,TUN,45,6,51
24,TUR,44,9,53
24,UAE,4,-,4
24,UGA,7,3,10
24,UKR,146,85,231
24,URU,12,2,14
24,USA,375,273,648
24,UZB,63,8,71
24,VAN,3,1,4
24,VEN,34,5,39
24,VIE,3,3,6
24,VIN,7,1,8
24,YEM,4,-,4
24,ZAM,7,1,8
24,ZIM,12,1,13
25,AHO,6,1,7
25,ALB,2,2,4
25,ALG,37,10,47
25,AND,3,2,5
25,ANG,15,15,30
25,ANT,2,1,3
25,ARG,98,45,143
25,ARM,23,2,25
25,ARU,3,2,5
25,ASA,3,1,4
25,AUS,341,276,617
25,AUT,55,37,92
25,AZE,25,6,31
25,BAH,16,9,25
25,BAN,2,3,5
25,BAR,12,6,18
25,BDI,5,1,6
25,BEL,36,32,68
25,BEN,3,1,4
25,BER,4,2,6
25,BHU,1,1,2
25,BIH,7,2,9
25,BIZ,1,1,2
25,BLR,72,67,139
25,BOL,3,2,5
25,BOT,7,-,7
25,BRA,106,92,198
25,BRN,2,2,4
25,BRU,2,-,2
25,BUL,52,39,91
25,BUR,3,1,4
25,CAF,1,2,3
25,CAM,2,2,4
25,CAN,150,144,294
25,CAY,1,2,3
25,CGO,3,2,5
25,CHA,1,1,2
25,CHI,43,7,50
25,CHN,91,180,271
25,CIV,7,7,14
25,CMR,25,9,34
25,COD,1,1,2
25,COK,1,1,2
25,COL,25,19,44
25,COM,1,1,2
25,CPV,1,1,2
25,CRC,5,2,7
25,CRO,63,25,88
25,CUB,147,82,229
25,CYP,17,5,22
25,CZE,86,33,119
25,DEN,53,44,97
25,DJI,1,1,2
25,DMA,2,2,4
25,DOM,11,2,13
25,ECU,7,3,10
25,EGY,74,15,89
25,ERI,2,1,3
25,ESA,4,4,8
25,ESP,216,105,321
25,EST,31,2,33
25,ETH,15,11,26
25,FIJ,4,3,7
25,FIN,40,30,70
25,FRA,211,125,336
25,FSM,3,2,5
25,GAB,3,2,5
25,GAM,1,1,2
25,GBR,181,129,310
25,GBS,2,1,3
25,GEO,27,9,36
25,GEQ,2,2,4
25,GER,241,181,422
25,GHA,16,6,22
25,GRE,82,58,140
25,GRN,2,1,3
25,GUA,14,1,15
25,GUI,3,3,6
25,GUM,5,2,7
25,GUY,3,1,4
25,HAI,3,2,5
25,HKG,19,12,31
25,HON,18,2,20
25,HUN,109,69,178
25,INA,27,20,47
25,IND,44,21,65
25,IOA,3,1,4
25,IRI,32,1,33
25,IRL,40,24,64
25,IRQ,2,2,4
25,ISL,9,9,18
25,ISR,29,10,39
25,ISV,6,3,9
25,ITA,246,115,361
25,IVB,1,-,1
25,JAM,22,26,48
25,JOR,4,4,8
25,JPN,156,110,266
25,KAZ,86,44,130
25,KEN,34,22,56
25,KGZ,35,13,48
25,KOR,175,106,281
25,KSA,18,-,18
25,KUW,29,-,29
25,LAO,2,1,3
25,LAT,30,15,45
25,LBA,3,-,3
25,LBN,4,2,6
25,LBR,6,2,8
25,LCA,3,2,5
25,LES,4,2,6
25,LIE,1,1,2
25,LTU,40,21,61
25,LUX,2,5,7
25,MAD,5,6,11
25,MAR,46,9,55
25,MAS,32,8,40
25,MAW,1,1,2
25,MDA,29,5,34
25,MDV,2,2,4
25,MEX,52,26,78
25,MGL,12,8,20
25,MKD,6,4,10
25,MLI,3,2,5
25,MLT,4,3,7
25,MON,3,1,4
25,MOZ,2,2,4
25,MRI,16,4,20
25,MTN,1,1,2
25,MYA,1,6,7
25,NAM,9,2,11
25,NCA,4,2,6
25,NED,147,84,231
25,NEP,2,3,5
25,NGR,44,39,83
25,NIG,2,2,4
25,NOR,44,49,93
25,NRU,1,1,2
25,NZL,77,70,147
25,OMA,6,-,6
25,PAK,26,1,27
25,PAN,4,2,6
25,PAR,2,3,5
25,PER,8,13,21
25,PHI,11,9,20
25,PLE,1,1,2
25,PLW,2,3,5
25,PNG,2,3,5
25,POL,129,58,187
25,POR,48,13,61
25,PRK,14,17,31
25,PUR,23,6,29
25,QAT,17,-,17
25,ROU,71,74,145
25,RSA,89,38,127
25,RUS,241,194,435
25,RWA,3,2,5
25,SAM,4,1,5
25,SCG,92,17,109
25,SEN,7,19,26
25,SEY,6,3,9
25,SGP,8,6,14
25,SKN,1,1,2
25,SLE,2,1,3
25,SLO,55,19,74
25,SMR,3,1,4
25,SOL,1,1,2
25,SOM,1,1,2
25,SRI,9,9,18
25,STP,1,1,2
25,SUD,2,1,3
25,SUI,64,38,102
25,SUR,2,2,4
25,SVK,81,27,108
25,SWE,98,52,150
25,SWZ,4,2,6
25,SYR,6,2,8
25,TAN,3,1,4
25,TGA,2,1,3
25,THA,34,18,52
25,TJK,2,2,4
25,TKM,4,4,8
25,TOG,2,1,3
25,TPE,21,34,55
25,TTO,14,5,19
25,TUN,40,7,47
25,TUR,42,15,57
25,UAE,4,-,4
25,UGA,9,4,13
25,UKR,139,91,230
25,URU,12,3,15
25,USA,333,253,586
25,UZB,52,18,70
25,VAN,2,1,3
25,VEN,36,14,50
25,VIE,3,4,7
25,VIN,2,2,4
25,YEM,1,1,2
25,ZAM,6,2,8
25,ZIM,11,5,16
26,AFG,3,2,5
26,AHO,3,-,3
26,ALB,5,2,7
26,ALG,46,15,61
26,AND,4,2,6
26,ANG,14,16,30
26,ANT,3,2,5
26,ARG,106,46,152
26,ARM,16,2,18
26,ARU,3,1,4
26,ASA,2,1,3
26,AUS,268,202,470
26,AUT,54,20,74
26,AZE,30,6,36
26,BAH,13,9,22
26,BAN,3,1,4
26,BAR,9,1,10
26,BDI,5,2,7
26,BEL,31,19,50
26,BEN,2,2,4
26,BER,5,5,10
26,BHU,1,1,2
26,BIH,7,2,9
26,BIZ,1,1,2
